"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2012"	"2012"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	15	3942169	Unreliable
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2012"	"2012"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	61	3942169	1.5474
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2012"	"2012"	"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"	"Y11"	12	3942169	Unreliable
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2012"	"2012"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	14	3942169	Unreliable
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2012"	"2012"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	60	3942169	1.5220
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2013"	"2013"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	24	4009412	0.5986
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2013"	"2013"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	22	4009412	0.5487
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2013"	"2013"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	77	4009412	1.9205
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	140	4009412	3.4918
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	304	4009412	7.5822
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2013"	"2013"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	12	4009412	Unreliable
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2013"	"2013"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	12	4009412	Unreliable
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2013"	"2013"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	63	4009412	1.5713
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2013"	"2013"	"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"	"Y11"	15	4009412	Unreliable
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2013"	"2013"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	20	4009412	0.4988
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2013"	"2013"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	52	4009412	1.2969
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2014"	"2014"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	13	4087191	Unreliable
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2014"	"2014"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	88	4087191	2.1531
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	149	4087191	3.6455
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	299	4087191	7.3155
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2014"	"2014"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	10	4087191	Unreliable
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2014"	"2014"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	72	4087191	1.7616
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2014"	"2014"	"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"	"Y11"	11	4087191	Unreliable
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2014"	"2014"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	10	4087191	Unreliable
	"Arizona"	"04"	"Maricopa County, AZ"	"04013"	"2014"	"2014"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	44	4087191	1.0765
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	29	199696	14.5221
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	24	200186	11.9889
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	19	200186	Unreliable
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	202351	Unreliable
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	202351	Unreliable
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2011"	"2011"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	11	202351	Unreliable
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2012"	"2012"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	10	203334	Unreliable
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	25	203334	12.2950
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	19	203334	Unreliable
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	20	203030	9.8508
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	21	203030	10.3433
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	203361	Unreliable
	"Arizona"	"04"	"Mohave County, AZ"	"04015"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	23	203361	11.3099
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	107094	Unreliable
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	107322	Unreliable
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	108101	Unreliable
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	96	975580	9.8403
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	37	975580	3.7926
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2009"	"2009"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	10	975580	Unreliable
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2009"	"2009"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	16	975580	Unreliable
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2010"	"2010"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	11	980263	Unreliable
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	87	980263	8.8752
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	64	980263	6.5289
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2010"	"2010"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	13	980263	Unreliable
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2011"	"2011"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	19	989569	Unreliable
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	79	989569	7.9833
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	58	989569	5.8611
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2011"	"2011"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	17	989569	Unreliable
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2012"	"2012"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	16	992394	Unreliable
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	80	992394	8.0613
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	67	992394	6.7514
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2012"	"2012"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	19	992394	Unreliable
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2013"	"2013"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	25	996554	2.5086
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	86	996554	8.6297
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	76	996554	7.6263
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2013"	"2013"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	10	996554	Unreliable
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2014"	"2014"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	18	1004516	Unreliable
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	104	1004516	10.3532
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	56	1004516	5.5748
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"2014"	"2014"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	18	1004516	Unreliable
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	349830	Unreliable
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	21	375770	5.5885
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	14	382992	Unreliable
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	382992	Unreliable
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	387365	Unreliable
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	387365	Unreliable
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2013"	"2013"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	11	389350	Unreliable
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	389350	Unreliable
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	18	389350	Unreliable
	"Arizona"	"04"	"Pinal County, AZ"	"04021"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	401918	Unreliable
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	211172	Unreliable
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"2009"	"2009"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	11	211172	Unreliable
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	211033	Unreliable
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	211033	Unreliable
