"Notes"	"Year"	"Year Code"	"State"	"State Code"	"County"	"County Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"2007"	"2007"	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	10	574404	Unreliable
	"2007"	"2007"	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	13	574404	Unreliable
	"2007"	"2007"	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	32	574404	5.6
	"2007"	"2007"	"District of Columbia"	"11"	"District of Columbia, DC"	"11001"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	11	574404	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Bay County, FL"	"12005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	20	165345	12.1
	"2007"	"2007"	"Florida"	"12"	"Brevard County, FL"	"12009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	23	539719	4.3
	"2007"	"2007"	"Florida"	"12"	"Brevard County, FL"	"12009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	60	539719	11.1
	"2007"	"2007"	"Florida"	"12"	"Brevard County, FL"	"12009"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	12	539719	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Broward County, FL"	"12011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	63	1720825	3.7
	"2007"	"2007"	"Florida"	"12"	"Broward County, FL"	"12011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	153	1720825	8.9
	"2007"	"2007"	"Florida"	"12"	"Broward County, FL"	"12011"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	32	1720825	1.9
	"2007"	"2007"	"Florida"	"12"	"Charlotte County, FL"	"12015"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	13	159742	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Clay County, FL"	"12019"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	18	184256	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Collier County, FL"	"12021"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	20	314437	6.4
	"2007"	"2007"	"Florida"	"12"	"Collier County, FL"	"12021"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	18	314437	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Duval County, FL"	"12031"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	43	851033	5.1
	"2007"	"2007"	"Florida"	"12"	"Duval County, FL"	"12031"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	76	851033	8.9
	"2007"	"2007"	"Florida"	"12"	"Escambia County, FL"	"12033"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	21	297393	7.1
	"2007"	"2007"	"Florida"	"12"	"Hernando County, FL"	"12053"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	19	169891	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Hernando County, FL"	"12053"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	169891	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	12	1184686	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	111	1184686	9.4
	"2007"	"2007"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	108	1184686	9.1
	"2007"	"2007"	"Florida"	"12"	"Hillsborough County, FL"	"12057"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	20	1184686	1.7
	"2007"	"2007"	"Florida"	"12"	"Indian River County, FL"	"12061"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	134564	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Lake County, FL"	"12069"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	289909	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Lee County, FL"	"12071"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	45	604716	7.4
	"2007"	"2007"	"Florida"	"12"	"Lee County, FL"	"12071"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	40	604716	6.6
	"2007"	"2007"	"Florida"	"12"	"Manatee County, FL"	"12081"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	25	316410	7.9
	"2007"	"2007"	"Florida"	"12"	"Manatee County, FL"	"12081"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	20	316410	6.3
	"2007"	"2007"	"Florida"	"12"	"Marion County, FL"	"12083"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	325634	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Marion County, FL"	"12083"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	325634	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Martin County, FL"	"12085"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	143542	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Miami-Dade County, FL"	"12086"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	56	2415576	2.3
	"2007"	"2007"	"Florida"	"12"	"Miami-Dade County, FL"	"12086"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	47	2415576	1.9
	"2007"	"2007"	"Florida"	"12"	"Miami-Dade County, FL"	"12086"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	13	2415576	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Miami-Dade County, FL"	"12086"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	20	2415576	0.8
	"2007"	"2007"	"Florida"	"12"	"Monroe County, FL"	"12087"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	72906	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Okaloosa County, FL"	"12091"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	182677	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Okaloosa County, FL"	"12091"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	182677	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Orange County, FL"	"12095"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	61	1100663	5.5
	"2007"	"2007"	"Florida"	"12"	"Orange County, FL"	"12095"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	28	1100663	2.5
	"2007"	"2007"	"Florida"	"12"	"Orange County, FL"	"12095"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	10	1100663	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Osceola County, FL"	"12097"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	253722	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Osceola County, FL"	"12097"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	253722	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Palm Beach County, FL"	"12099"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	57	1286586	4.4
	"2007"	"2007"	"Florida"	"12"	"Palm Beach County, FL"	"12099"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	163	1286586	12.7
	"2007"	"2007"	"Florida"	"12"	"Palm Beach County, FL"	"12099"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	22	1286586	1.7
	"2007"	"2007"	"Florida"	"12"	"Palm Beach County, FL"	"12099"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	11	1286586	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Pasco County, FL"	"12101"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	47	453579	10.4
	"2007"	"2007"	"Florida"	"12"	"Pasco County, FL"	"12101"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	65	453579	14.3
	"2007"	"2007"	"Florida"	"12"	"Pinellas County, FL"	"12103"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	72	918624	7.8
	"2007"	"2007"	"Florida"	"12"	"Pinellas County, FL"	"12103"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	124	918624	13.5
	"2007"	"2007"	"Florida"	"12"	"Pinellas County, FL"	"12103"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	22	918624	2.4
	"2007"	"2007"	"Florida"	"12"	"Polk County, FL"	"12105"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	27	585982	4.6
	"2007"	"2007"	"Florida"	"12"	"Polk County, FL"	"12105"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	25	585982	4.3
	"2007"	"2007"	"Florida"	"12"	"Polk County, FL"	"12105"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	14	585982	Unreliable
	"2007"	"2007"	"Florida"	"12"	"St. Johns County, FL"	"12109"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	175318	Unreliable
	"2007"	"2007"	"Florida"	"12"	"St. Lucie County, FL"	"12111"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	35	266860	13.1
	"2007"	"2007"	"Florida"	"12"	"St. Lucie County, FL"	"12111"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	266860	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Santa Rosa County, FL"	"12113"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	146158	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Sarasota County, FL"	"12115"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	28	375325	7.5
	"2007"	"2007"	"Florida"	"12"	"Sarasota County, FL"	"12115"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	35	375325	9.3
	"2007"	"2007"	"Florida"	"12"	"Seminole County, FL"	"12117"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	413571	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Seminole County, FL"	"12117"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	20	413571	4.8
	"2007"	"2007"	"Florida"	"12"	"Volusia County, FL"	"12127"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	498935	Unreliable
	"2007"	"2007"	"Florida"	"12"	"Volusia County, FL"	"12127"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	41	498935	8.2
	"2007"	"2007"	"Georgia"	"13"	"Carroll County, GA"	"13045"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	14	108947	Unreliable
	"2007"	"2007"	"Georgia"	"13"	"Chatham County, GA"	"13051"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	251981	Unreliable
	"2007"	"2007"	"Georgia"	"13"	"Chatham County, GA"	"13051"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	251981	Unreliable
	"2007"	"2007"	"Georgia"	"13"	"Cherokee County, GA"	"13057"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	202544	Unreliable
	"2007"	"2007"	"Georgia"	"13"	"Clayton County, GA"	"13063"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	260441	Unreliable
	"2007"	"2007"	"Georgia"	"13"	"Cobb County, GA"	"13067"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	670438	Unreliable
	"2007"	"2007"	"Georgia"	"13"	"Cobb County, GA"	"13067"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	28	670438	4.2
	"2007"	"2007"	"Georgia"	"13"	"DeKalb County, GA"	"13089"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	22	680962	3.2
	"2007"	"2007"	"Georgia"	"13"	"DeKalb County, GA"	"13089"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	680962	Unreliable
	"2007"	"2007"	"Georgia"	"13"	"Fulton County, GA"	"13121"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	61	869329	7.0
	"2007"	"2007"	"Georgia"	"13"	"Fulton County, GA"	"13121"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	25	869329	2.9
