,State,State Code,County,County Code,Year,Cause of death,Cause of death Code,Deaths,Population,Crude Rate,State_Code,County Name
386,California,6.0,"Kings County, CA",6031.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,150269.0,Unreliable,CA,Kings County
387,California,6.0,"Lake County, CA",6033.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,64413.0,Unreliable,CA,Lake County
388,California,6.0,"Lake County, CA",6033.0,2010,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,64665.0,Unreliable,CA,Lake County
389,California,6.0,"Lake County, CA",6033.0,2010,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,64665.0,Unreliable,CA,Lake County
390,California,6.0,"Lake County, CA",6033.0,2011,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12.0,64323.0,Unreliable,CA,Lake County
391,California,6.0,"Lake County, CA",6033.0,2011,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13.0,64323.0,Unreliable,CA,Lake County
392,California,6.0,"Lake County, CA",6033.0,2012,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12.0,63983.0,Unreliable,CA,Lake County
393,California,6.0,"Lake County, CA",6033.0,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16.0,63860.0,Unreliable,CA,Lake County
394,California,6.0,"Lake County, CA",6033.0,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17.0,64184.0,Unreliable,CA,Lake County
395,California,6.0,"Los Angeles County, CA",6037.0,2009,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,54.0,9787400.0,0.5517,CA,Los Angeles County
396,California,6.0,"Los Angeles County, CA",6037.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,260.0,9787400.0,2.6565,CA,Los Angeles County
397,California,6.0,"Los Angeles County, CA",6037.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,304.0,9787400.0,3.1060,CA,Los Angeles County
398,California,6.0,"Los Angeles County, CA",6037.0,2009,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,24.0,9787400.0,0.2452,CA,Los Angeles County
399,California,6.0,"Los Angeles County, CA",6037.0,2009,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,75.0,9787400.0,0.7663,CA,Los Angeles County
400,California,6.0,"Los Angeles County, CA",6037.0,2009,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,18.0,9787400.0,Unreliable,CA,Los Angeles County
401,California,6.0,"Los Angeles County, CA",6037.0,2010,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,66.0,9818605.0,0.6722,CA,Los Angeles County
402,California,6.0,"Los Angeles County, CA",6037.0,2010,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,236.0,9818605.0,2.4036,CA,Los Angeles County
403,California,6.0,"Los Angeles County, CA",6037.0,2010,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,243.0,9818605.0,2.4749,CA,Los Angeles County
404,California,6.0,"Los Angeles County, CA",6037.0,2010,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,21.0,9818605.0,0.2139,CA,Los Angeles County
405,California,6.0,"Los Angeles County, CA",6037.0,2010,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X62,12.0,9818605.0,Unreliable,CA,Los Angeles County
406,California,6.0,"Los Angeles County, CA",6037.0,2010,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,73.0,9818605.0,0.7435,CA,Los Angeles County
407,California,6.0,"Los Angeles County, CA",6037.0,2010,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",Y12,10.0,9818605.0,Unreliable,CA,Los Angeles County
408,California,6.0,"Los Angeles County, CA",6037.0,2010,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,16.0,9818605.0,Unreliable,CA,Los Angeles County
409,California,6.0,"Los Angeles County, CA",6037.0,2011,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,74.0,9889056.0,0.7483,CA,Los Angeles County
410,California,6.0,"Los Angeles County, CA",6037.0,2011,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,221.0,9889056.0,2.2348,CA,Los Angeles County
411,California,6.0,"Los Angeles County, CA",6037.0,2011,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,263.0,9889056.0,2.6595,CA,Los Angeles County
412,California,6.0,"Los Angeles County, CA",6037.0,2011,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,13.0,9889056.0,Unreliable,CA,Los Angeles County
413,California,6.0,"Los Angeles County, CA",6037.0,2011,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,80.0,9889056.0,0.8090,CA,Los Angeles County
414,California,6.0,"Los Angeles County, CA",6037.0,2011,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,12.0,9889056.0,Unreliable,CA,Los Angeles County
415,California,6.0,"Los Angeles County, CA",6037.0,2012,"Mental and behavioural disorders due to use of opioids, unspecified mental and behavioural disorder",F11.9,12.0,9962789.0,Unreliable,CA,Los Angeles County
416,California,6.0,"Los Angeles County, CA",6037.0,2012,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,11.0,9962789.0,Unreliable,CA,Los Angeles County
417,California,6.0,"Los Angeles County, CA",6037.0,2012,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,86.0,9962789.0,0.8632,CA,Los Angeles County
418,California,6.0,"Los Angeles County, CA",6037.0,2012,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,198.0,9962789.0,1.9874,CA,Los Angeles County
419,California,6.0,"Los Angeles County, CA",6037.0,2012,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,277.0,9962789.0,2.7803,CA,Los Angeles County
420,California,6.0,"Los Angeles County, CA",6037.0,2012,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,16.0,9962789.0,Unreliable,CA,Los Angeles County
421,California,6.0,"Los Angeles County, CA",6037.0,2012,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,71.0,9962789.0,0.7127,CA,Los Angeles County
422,California,6.0,"Los Angeles County, CA",6037.0,2013,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,14.0,10017068.0,Unreliable,CA,Los Angeles County
424,California,6.0,"Los Angeles County, CA",6037.0,2013,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,120.0,10017068.0,1.1980,CA,Los Angeles County
425,California,6.0,"Los Angeles County, CA",6037.0,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,253.0,10017068.0,2.5257,CA,Los Angeles County
426,California,6.0,"Los Angeles County, CA",6037.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,296.0,10017068.0,2.9550,CA,Los Angeles County
427,California,6.0,"Los Angeles County, CA",6037.0,2013,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,20.0,10017068.0,0.1997,CA,Los Angeles County
428,California,6.0,"Los Angeles County, CA",6037.0,2013,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X62,12.0,10017068.0,Unreliable,CA,Los Angeles County
429,California,6.0,"Los Angeles County, CA",6037.0,2013,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,77.0,10017068.0,0.7687,CA,Los Angeles County
430,California,6.0,"Los Angeles County, CA",6037.0,2014,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,106.0,10116705.0,1.0478,CA,Los Angeles County
431,California,6.0,"Los Angeles County, CA",6037.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,194.0,10116705.0,1.9176,CA,Los Angeles County
432,California,6.0,"Los Angeles County, CA",6037.0,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,312.0,10116705.0,3.0840,CA,Los Angeles County
433,California,6.0,"Los Angeles County, CA",6037.0,2014,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,17.0,10116705.0,Unreliable,CA,Los Angeles County
434,California,6.0,"Los Angeles County, CA",6037.0,2014,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X62,13.0,10116705.0,Unreliable,CA,Los Angeles County
435,California,6.0,"Los Angeles County, CA",6037.0,2014,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,67.0,10116705.0,0.6623,CA,Los Angeles County
436,California,6.0,"Madera County, CA",6039.0,2011,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,152925.0,Unreliable,CA,Madera County
437,California,6.0,"Madera County, CA",6039.0,2012,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,152218.0,Unreliable,CA,Madera County
438,California,6.0,"Madera County, CA",6039.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,152389.0,Unreliable,CA,Madera County
439,California,6.0,"Marin County, CA",6041.0,2010,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,252409.0,Unreliable,CA,Marin County
440,California,6.0,"Marin County, CA",6041.0,2012,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,256069.0,Unreliable,CA,Marin County
441,California,6.0,"Marin County, CA",6041.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,258365.0,Unreliable,CA,Marin County
442,California,6.0,"Merced County, CA",6047.0,2010,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,255793.0,Unreliable,CA,Merced County
443,California,6.0,"Merced County, CA",6047.0,2011,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17.0,259898.0,Unreliable,CA,Merced County
444,California,6.0,"Merced County, CA",6047.0,2012,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16.0,262305.0,Unreliable,CA,Merced County
445,California,6.0,"Merced County, CA",6047.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,263228.0,Unreliable,CA,Merced County
446,California,6.0,"Merced County, CA",6047.0,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,266353.0,Unreliable,CA,Merced County
447,California,6.0,"Monterey County, CA",6053.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18.0,410263.0,Unreliable,CA,Monterey County
448,California,6.0,"Monterey County, CA",6053.0,2010,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16.0,415057.0,Unreliable,CA,Monterey County
449,California,6.0,"Monterey County, CA",6053.0,2010,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,415057.0,Unreliable,CA,Monterey County
