,Year,State,State Code,County,County Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate,State_Code,County Name
208,2007,Florida,12.0,"Seminole County, FL",12117.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15.0,413571.0,Unreliable,FL,Seminole County
209,2007,Florida,12.0,"Seminole County, FL",12117.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,413571.0,4.8,FL,Seminole County
210,2007,Florida,12.0,"Volusia County, FL",12127.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18.0,498935.0,Unreliable,FL,Volusia County
211,2007,Florida,12.0,"Volusia County, FL",12127.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,41.0,498935.0,8.2,FL,Volusia County
212,2007,Georgia,13.0,"Carroll County, GA",13045.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,108947.0,Unreliable,GA,Carroll County
213,2007,Georgia,13.0,"Chatham County, GA",13051.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12.0,251981.0,Unreliable,GA,Chatham County
214,2007,Georgia,13.0,"Chatham County, GA",13051.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,251981.0,Unreliable,GA,Chatham County
215,2007,Georgia,13.0,"Cherokee County, GA",13057.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12.0,202544.0,Unreliable,GA,Cherokee County
216,2007,Georgia,13.0,"Clayton County, GA",13063.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,260441.0,Unreliable,GA,Clayton County
217,2007,Georgia,13.0,"Cobb County, GA",13067.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,670438.0,Unreliable,GA,Cobb County
218,2007,Georgia,13.0,"Cobb County, GA",13067.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,28.0,670438.0,4.2,GA,Cobb County
219,2007,Georgia,13.0,"DeKalb County, GA",13089.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,22.0,680962.0,3.2,GA,DeKalb County
220,2007,Georgia,13.0,"DeKalb County, GA",13089.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,680962.0,Unreliable,GA,DeKalb County
221,2007,Georgia,13.0,"Fulton County, GA",13121.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,61.0,869329.0,7.0,GA,Fulton County
222,2007,Georgia,13.0,"Fulton County, GA",13121.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,25.0,869329.0,2.9,GA,Fulton County
223,2007,Georgia,13.0,"Gwinnett County, GA",13135.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18.0,764129.0,Unreliable,GA,Gwinnett County
224,2007,Georgia,13.0,"Gwinnett County, GA",13135.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,764129.0,Unreliable,GA,Gwinnett County
225,2007,Georgia,13.0,"Paulding County, GA",13223.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,131172.0,Unreliable,GA,Paulding County
226,2007,Hawaii,15.0,"Hawaii County, HI",15001.0,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,10.0,177733.0,Unreliable,HI,Hawaii County
227,2007,Hawaii,15.0,"Honolulu County, HI",15003.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,22.0,925335.0,2.4,HI,Honolulu County
228,2007,Hawaii,15.0,"Honolulu County, HI",15003.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,38.0,925335.0,4.1,HI,Honolulu County
229,2007,Hawaii,15.0,"Honolulu County, HI",15003.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,925335.0,Unreliable,HI,Honolulu County
270,2007,Iowa,19.0,"Polk County, IA",19153.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,413024.0,Unreliable,IA,Polk County
271,2007,Iowa,19.0,"Polk County, IA",19153.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,12.0,413024.0,Unreliable,IA,Polk County
272,2007,Kansas,20.0,"Johnson County, KS",20091.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17.0,523879.0,Unreliable,KS,Johnson County
273,2007,Kansas,20.0,"Sedgwick County, KS",20173.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17.0,478479.0,Unreliable,KS,Sedgwick County
274,2007,Kansas,20.0,"Sedgwick County, KS",20173.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,32.0,478479.0,6.7,KS,Sedgwick County
306,2007,Maine,23.0,"Cumberland County, ME",23005.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18.0,278781.0,Unreliable,ME,Cumberland County
307,2007,Maine,23.0,"Cumberland County, ME",23005.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13.0,278781.0,Unreliable,ME,Cumberland County
308,2007,Maine,23.0,"York County, ME",23031.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,197594.0,Unreliable,ME,York County
321,2007,Massachusetts,25.0,"Barnstable County, MA",25001.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,30.0,218380.0,13.7,MA,Barnstable County
322,2007,Massachusetts,25.0,"Bristol County, MA",25005.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,51.0,545288.0,9.4,MA,Bristol County
323,2007,Massachusetts,25.0,"Bristol County, MA",25005.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,21.0,545288.0,3.9,MA,Bristol County
324,2007,Massachusetts,25.0,"Essex County, MA",25009.0,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,13.0,730664.0,Unreliable,MA,Essex County
325,2007,Massachusetts,25.0,"Essex County, MA",25009.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,70.0,730664.0,9.6,MA,Essex County
326,2007,Massachusetts,25.0,"Essex County, MA",25009.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,27.0,730664.0,3.7,MA,Essex County
327,2007,Massachusetts,25.0,"Hampden County, MA",25013.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,40.0,461434.0,8.7,MA,Hampden County
328,2007,Massachusetts,25.0,"Hampden County, MA",25013.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16.0,461434.0,Unreliable,MA,Hampden County
329,2007,Massachusetts,25.0,"Hampshire County, MA",25015.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,156842.0,Unreliable,MA,Hampshire County
330,2007,Massachusetts,25.0,"Middlesex County, MA",25017.0,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,13.0,1463106.0,Unreliable,MA,Middlesex County
331,2007,Massachusetts,25.0,"Middlesex County, MA",25017.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,12.0,1463106.0,Unreliable,MA,Middlesex County
332,2007,Massachusetts,25.0,"Middlesex County, MA",25017.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,85.0,1463106.0,5.8,MA,Middlesex County
333,2007,Massachusetts,25.0,"Middlesex County, MA",25017.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,38.0,1463106.0,2.6,MA,Middlesex County
334,2007,Massachusetts,25.0,"Middlesex County, MA",25017.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,12.0,1463106.0,Unreliable,MA,Middlesex County
335,2007,Massachusetts,25.0,"Norfolk County, MA",25021.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,43.0,656582.0,6.5,MA,Norfolk County
336,2007,Massachusetts,25.0,"Norfolk County, MA",25021.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,656582.0,Unreliable,MA,Norfolk County
337,2007,Massachusetts,25.0,"Plymouth County, MA",25023.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,46.0,488251.0,9.4,MA,Plymouth County
338,2007,Massachusetts,25.0,"Plymouth County, MA",25023.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,488251.0,Unreliable,MA,Plymouth County
339,2007,Massachusetts,25.0,"Suffolk County, MA",25025.0,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,10.0,693368.0,Unreliable,MA,Suffolk County
340,2007,Massachusetts,25.0,"Suffolk County, MA",25025.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,86.0,693368.0,12.4,MA,Suffolk County
341,2007,Massachusetts,25.0,"Suffolk County, MA",25025.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,34.0,693368.0,4.9,MA,Suffolk County
342,2007,Massachusetts,25.0,"Worcester County, MA",25027.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,54.0,788280.0,6.9,MA,Worcester County
343,2007,Massachusetts,25.0,"Worcester County, MA",25027.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17.0,788280.0,Unreliable,MA,Worcester County
376,2007,Minnesota,27.0,"Anoka County, MN",27003.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,325767.0,Unreliable,MN,Anoka County
377,2007,Minnesota,27.0,"Hennepin County, MN",27053.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,57.0,1126585.0,5.1,MN,Hennepin County
378,2007,Minnesota,27.0,"Hennepin County, MN",27053.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,1126585.0,Unreliable,MN,Hennepin County
379,2007,Minnesota,27.0,"Ramsey County, MN",27123.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,20.0,499605.0,4.0,MN,Ramsey County
380,2007,Minnesota,27.0,"Ramsey County, MN",27123.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,499605.0,4.0,MN,Ramsey County
381,2007,Mississippi,28.0,"Hancock County, MS",28045.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,41707.0,Unreliable,MS,Hancock County
382,2007,Mississippi,28.0,"Harrison County, MS",28047.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,30.0,179054.0,16.8,MS,Harrison County
383,2007,Mississippi,28.0,"Jackson County, MS",28059.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,39.0,136028.0,28.7,MS,Jackson County
384,2007,Mississippi,28.0,"Rankin County, MS",28121.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,136694.0,Unreliable,MS,Rankin County
395,2007,Nebraska,31.0,"Douglas County, NE",31055.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,498743.0,Unreliable,NE,Douglas County
396,2007,Nevada,32.0,"Clark County, NV",32003.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,25.0,1867817.0,1.3,NV,Clark County
397,2007,Nevada,32.0,"Clark County, NV",32003.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,210.0,1867817.0,11.2,NV,Clark County
398,2007,Nevada,32.0,"Clark County, NV",32003.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,66.0,1867817.0,3.5,NV,Clark County
399,2007,Nevada,32.0,"Clark County, NV",32003.0,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X62,21.0,1867817.0,1.1,NV,Clark County
