,Year,State,State Code,County,County Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate,County Name,State_Code
395,2007,Nebraska,31.0,"Douglas County, NE",31055.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,498743.0,Unreliable,Douglas County,NE
396,2007,Nevada,32.0,"Clark County, NV",32003.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,25.0,1867817.0,1.3,Clark County,NV
397,2007,Nevada,32.0,"Clark County, NV",32003.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,210.0,1867817.0,11.2,Clark County,NV
398,2007,Nevada,32.0,"Clark County, NV",32003.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,66.0,1867817.0,3.5,Clark County,NV
399,2007,Nevada,32.0,"Clark County, NV",32003.0,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X62,21.0,1867817.0,1.1,Clark County,NV
400,2007,Nevada,32.0,"Clark County, NV",32003.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,35.0,1867817.0,1.9,Clark County,NV
401,2007,Nevada,32.0,"Washoe County, NV",32031.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,408724.0,Unreliable,Washoe County,NV
402,2007,Nevada,32.0,"Washoe County, NV",32031.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,45.0,408724.0,11.0,Washoe County,NV
441,2007,New York,36.0,"Albany County, NY",36001.0,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",Y12,10.0,303858.0,Unreliable,Albany County,NY
442,2007,New York,36.0,"Bronx County, NY",36005.0,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,52.0,1354056.0,3.8,Bronx County,NY
443,2007,New York,36.0,"Bronx County, NY",36005.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,107.0,1354056.0,7.9,Bronx County,NY
444,2007,New York,36.0,"Bronx County, NY",36005.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,48.0,1354056.0,3.5,Bronx County,NY
445,2007,New York,36.0,"Bronx County, NY",36005.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10.0,1354056.0,Unreliable,Bronx County,NY
446,2007,New York,36.0,"Dutchess County, NY",36027.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15.0,295319.0,Unreliable,Dutchess County,NY
447,2007,New York,36.0,"Erie County, NY",36029.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,921887.0,Unreliable,Erie County,NY
448,2007,New York,36.0,"Erie County, NY",36029.0,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",Y12,34.0,921887.0,3.7,Erie County,NY
449,2007,New York,36.0,"Erie County, NY",36029.0,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,15.0,921887.0,Unreliable,Erie County,NY
450,2007,New York,36.0,"Kings County, NY",36047.0,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,19.0,2441324.0,Unreliable,Kings County,NY
451,2007,New York,36.0,"Kings County, NY",36047.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,106.0,2441324.0,4.3,Kings County,NY
452,2007,New York,36.0,"Kings County, NY",36047.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,91.0,2441324.0,3.7,Kings County,NY
453,2007,New York,36.0,"Monroe County, NY",36055.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,27.0,739249.0,3.7,Monroe County,NY
454,2007,New York,36.0,"Monroe County, NY",36055.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,739249.0,Unreliable,Monroe County,NY
455,2007,New York,36.0,"Monroe County, NY",36055.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,12.0,739249.0,Unreliable,Monroe County,NY
456,2007,New York,36.0,"Nassau County, NY",36059.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,83.0,1322048.0,6.3,Nassau County,NY
457,2007,New York,36.0,"Nassau County, NY",36059.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17.0,1322048.0,Unreliable,Nassau County,NY
458,2007,New York,36.0,"New York County, NY",36061.0,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,22.0,1581402.0,1.4,New York County,NY
459,2007,New York,36.0,"New York County, NY",36061.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,66.0,1581402.0,4.2,New York County,NY
460,2007,New York,36.0,"New York County, NY",36061.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,54.0,1581402.0,3.4,New York County,NY
461,2007,New York,36.0,"New York County, NY",36061.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,19.0,1581402.0,Unreliable,New York County,NY
462,2007,New York,36.0,"Niagara County, NY",36063.0,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",Y12,10.0,215791.0,Unreliable,Niagara County,NY
463,2007,New York,36.0,"Onondaga County, NY",36067.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,22.0,461287.0,4.8,Onondaga County,NY
464,2007,New York,36.0,"Onondaga County, NY",36067.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10.0,461287.0,Unreliable,Onondaga County,NY
465,2007,New York,36.0,"Orange County, NY",36071.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,368464.0,Unreliable,Orange County,NY
466,2007,New York,36.0,"Orange County, NY",36071.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,368464.0,Unreliable,Orange County,NY
467,2007,New York,36.0,"Oswego County, NY",36075.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,122213.0,Unreliable,Oswego County,NY
468,2007,New York,36.0,"Queens County, NY",36081.0,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,16.0,2177351.0,Unreliable,Queens County,NY
469,2007,New York,36.0,"Queens County, NY",36081.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,74.0,2177351.0,3.4,Queens County,NY
470,2007,New York,36.0,"Queens County, NY",36081.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,55.0,2177351.0,2.5,Queens County,NY
471,2007,New York,36.0,"Queens County, NY",36081.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,17.0,2177351.0,Unreliable,Queens County,NY
472,2007,New York,36.0,"Richmond County, NY",36085.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15.0,459642.0,Unreliable,Richmond County,NY
473,2007,New York,36.0,"Richmond County, NY",36085.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,29.0,459642.0,6.3,Richmond County,NY
474,2007,New York,36.0,"Suffolk County, NY",36103.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,94.0,1475255.0,6.4,Suffolk County,NY
475,2007,New York,36.0,"Suffolk County, NY",36103.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,55.0,1475255.0,3.7,Suffolk County,NY
476,2007,New York,36.0,"Suffolk County, NY",36103.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,13.0,1475255.0,Unreliable,Suffolk County,NY
477,2007,New York,36.0,"Westchester County, NY",36119.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,32.0,933414.0,3.4,Westchester County,NY
478,2007,New York,36.0,"Westchester County, NY",36119.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,23.0,933414.0,2.5,Westchester County,NY
479,2007,New York,36.0,"Westchester County, NY",36119.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,18.0,933414.0,Unreliable,Westchester County,NY
537,2007,Oregon,41.0,"Clackamas County, OR",41005.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,24.0,366808.0,6.5,Clackamas County,OR
538,2007,Oregon,41.0,"Josephine County, OR",41033.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12.0,81746.0,Unreliable,Josephine County,OR
539,2007,Oregon,41.0,"Lane County, OR",41039.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,25.0,344844.0,7.2,Lane County,OR
540,2007,Oregon,41.0,"Marion County, OR",41047.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,23.0,306964.0,7.5,Marion County,OR
541,2007,Oregon,41.0,"Multnomah County, OR",41051.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,107.0,697799.0,15.3,Multnomah County,OR
542,2007,Oregon,41.0,"Multnomah County, OR",41051.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,697799.0,Unreliable,Multnomah County,OR
543,2007,Oregon,41.0,"Multnomah County, OR",41051.0,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",Y12,13.0,697799.0,Unreliable,Multnomah County,OR
544,2007,Oregon,41.0,"Washington County, OR",41067.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18.0,508842.0,Unreliable,Washington County,OR
616,2007,Texas,48.0,"Bexar County, TX",48029.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,70.0,1615210.0,4.3,Bexar County,TX
617,2007,Texas,48.0,"Bexar County, TX",48029.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,30.0,1615210.0,1.9,Bexar County,TX
618,2007,Texas,48.0,"Brazoria County, TX",48039.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,293296.0,Unreliable,Brazoria County,TX
619,2007,Texas,48.0,"Brazoria County, TX",48039.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,293296.0,Unreliable,Brazoria County,TX
620,2007,Texas,48.0,"Collin County, TX",48085.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,714330.0,Unreliable,Collin County,TX
621,2007,Texas,48.0,"Collin County, TX",48085.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,714330.0,Unreliable,Collin County,TX
622,2007,Texas,48.0,"Dallas County, TX",48113.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,136.0,2291891.0,5.9,Dallas County,TX
623,2007,Texas,48.0,"Dallas County, TX",48113.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,47.0,2291891.0,2.1,Dallas County,TX
624,2007,Texas,48.0,"Denton County, TX",48121.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15.0,609001.0,Unreliable,Denton County,TX
625,2007,Texas,48.0,"Denton County, TX",48121.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13.0,609001.0,Unreliable,Denton County,TX
626,2007,Texas,48.0,"Ector County, TX",48135.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,130459.0,Unreliable,Ector County,TX
627,2007,Texas,48.0,"El Paso County, TX",48141.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,31.0,755578.0,4.1,El Paso County,TX
628,2007,Texas,48.0,"El Paso County, TX",48141.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,755578.0,Unreliable,El Paso County,TX
